Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
1077	H0E3S2	0.001	16	3	0.2	1	2	102.log	1.2761	1.0000	1.0000	1.4323	0.5000	0.5000
1064	H0E0S3	0.01	32	4	0.1	1	0.5	102.log	1.0359	1.0000	1.0000	1.5915	0.5469	0.5375
855	H0E2S3	0.01	16	2	0.2	1	2	103.log	1.0753	0.8958	0.8750	1.3934	0.7031	0.6135
1055	H0E1S3	0.0001	16	2	0.2	1	0.5	103.log	0.9479	0.8750	0.8333	2.2844	0.4244	0.4536
792	H0E2S1	0.01	16	4	0.1	1	0.5	100.log	0.9904	1.0000	1.0000	1.7843	0.3500	0.4595
1425	H0E3S0	0.0001	64	3	0.2	1	1	99.log	1.0706	1.0000	1.0000	1.5676	0.6667	0.6389
360	H0E1S3	0.0001	16	2	0.1	1	0.5	103.log	0.9357	0.9467	0.9158	1.5116	0.6278	0.5639
1243	H0E3S3	0.001	32	3	0.1	1	1	99.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
648	H0E2S2	0.01	32	3	0.2	0	0.5	102.log	1.2676	1.0000	1.0000	1.4311	0.5000	0.5000
1390	H0E2S1	0.001	64	2	0.1	1	1	100.log	1.0045	1.0000	1.0000	1.4861	0.6094	0.5583
908	H0E3S2	0.001	32	3	0.2	1	0.5	102.log	1.0899	1.0000	1.0000	1.5764	0.6667	0.6389
629	H0E2S3	0.0001	32	4	0.2	1	1	103.log	0.9961	1.0000	1.0000	1.3787	0.7100	0.6100
180	H0E3S3	0.001	32	3	0.1	1	2	99.log	1.2089	1.0000	1.0000	1.4311	0.7344	0.6458
1324	H0E3S3	0.01	16	4	0.2	1	1	99.log	1.1865	0.9067	0.9016	1.4667	0.5555	0.5427
270	H0E2S2	0.001	64	3	0.1	1	2	102.log	1.0103	0.8400	0.8857	2.5801	0.2750	0.4077
343	H0E3S3	0.0001	32	4	0.2	1	2	99.log	1.0309	1.0000	1.0000	1.5383	0.6094	0.5583
429	H0E3S3	0.0001	64	2	0.1	1	0.5	99.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
1150	H0E2S2	0.001	16	4	0.1	1	2	102.log	0.9447	0.8750	0.8333	3.7816	0.2978	0.4011
350	H0E3S3	0.0001	32	2	0.2	1	1	99.log	1.2227	1.0000	1.0000	1.4885	0.6406	0.6074
1313	H0E2S3	0.001	16	4	0.1	1	1	103.log	1.5658	0.8125	0.8500	1.6418	0.5000	0.5000
1372	H0E3S2	0.01	16	4	0.1	1	2	102.log	1.3548	0.8750	0.9000	1.8620	0.3472	0.4132
1449	H0E3S3	0.01	16	4	0.2	0	2	99.log	1.2162	0.9167	0.9444	2.2905	0.5208	0.6209
1747	H0E1S3	0.01	16	2	0.2	1	0.5	103.log	1.2344	1.0000	1.0000	1.4207	0.5000	0.5000
1206	H0E3S3	0.01	32	2	0.2	0	2	99.log	1.0259	0.8750	0.8333	4.0969	0.3225	0.4118
1287	H0E3S3	0.01	64	3	0.2	1	2	99.log	1.0327	0.8750	0.8333	3.9823	0.3225	0.4097
5	H0E2S3	0.01	32	2	0.2	1	2	103.log	1.6627	0.8400	0.9111	3.0955	0.5689	0.5452
92	H0E3S3	0.01	32	2	0.2	1	2	99.log	1.0874	1.0000	1.0000	1.5606	0.6667	0.6389
1466	H0E2S3	0.01	64	4	0.1	0	1	103.log	1.3984	0.8800	0.9000	1.7622	0.4644	0.4682
294	H0E3S3	0.01	64	3	0.1	1	1	99.log	0.9711	1.0000	1.0000	1.3187	0.8000	0.7167
650	H0E2S3	0.0001	16	3	0.1	0	0.5	103.log	0.8700	0.9200	0.8857	0.8055	0.9100	0.9051
716	H0E2S3	0.0001	16	3	0.2	1	0.5	103.log	0.9961	1.0000	1.0000	1.3787	0.7100	0.6100
1510	H0E2S3	0.001	64	2	0.2	1	0.5	103.log	1.0888	1.0000	1.0000	1.5675	0.6667	0.6389
665	H0E3S3	0.001	16	3	0.2	1	0.5	99.log	1.1171	1.0000	1.0000	1.6339	0.6667	0.6389
1389	H0E3S3	0.001	16	2	0.2	0	1	99.log	1.2232	1.0000	1.0000	1.4907	0.6406	0.6074
885	H0E3S3	0.01	64	3	0.1	1	1	99.log	0.7923	0.9444	0.9167	3.4004	0.6111	0.6981
1238	H0E3S3	0.001	32	3	0.1	1	2	99.log	1.2248	0.8800	0.8867	2.5994	0.3700	0.4368
1548	H0E2S2	0.001	64	2	0.2	0	2	102.log	1.0685	0.8750	0.8333	1.8880	0.3750	0.4702
304	H0E3S3	0.01	64	2	0.1	1	0.5	99.log	0.8938	0.8750	0.8333	2.1625	0.3819	0.4544
1009	H0E3S3	0.001	64	3	0.2	1	2	99.log	1.0909	1.0000	1.0000	1.5593	0.6667	0.6389
383	H0E3S3	0.001	32	3	0.2	1	2	99.log	1.1801	0.8800	0.9000	1.8017	0.3900	0.5400
1237	H0E3S3	0.0001	16	4	0.2	0	0.5	99.log	1.0830	1.0000	1.0000	1.5767	0.6667	0.6389
