Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
32	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.0891	0.4867	0.4864	2.1832	0.5327	0.5192
210	H0E1S0	0.0001	16	4	0.2	1	0	100.log	2.1467	0.6756	0.6796	2.1742	0.5418	0.5233
37	H0E1S0	0.01	32	4	0.1	0	0	100.log	3.8823	0.5101	0.4872	4.6925	0.4322	0.4458
10	H0E1S0	0.001	64	3	0.2	1	0	100.log	2.2538	0.6316	0.5902	2.2538	0.6066	0.5610
144	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2478	0.6999	0.6392	2.2478	0.6015	0.5551
8	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.2529	0.6675	0.6640	2.2529	0.5479	0.5482
57	H0E1S0	0.01	32	3	0.1	0	0	100.log	1.8033	0.7356	0.7052	3.3676	0.5207	0.5042
160	H0E1S0	0.001	64	2	0.2	0	0	100.log	2.2522	0.6656	0.7000	2.2525	0.5165	0.5071
193	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.2522	0.6656	0.7000	2.2525	0.5165	0.5071
199	H0E1S0	0.01	16	2	0.1	0	0	100.log	2.2522	0.6656	0.7000	2.2525	0.5165	0.5071
164	H0E1S0	0.001	32	2	0.2	0	0	100.log	2.2535	0.7079	0.6584	2.2535	0.6592	0.6045
79	H0E1S0	0.01	64	3	0.1	1	0	100.log	5.1578	0.5227	0.4973	4.7556	0.5635	0.5455
197	H0E1S0	0.001	64	4	0.2	1	0	100.log	2.2539	0.6739	0.6804	2.2539	0.5053	0.5196
46	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2539	0.5770	0.5599	2.2539	0.5555	0.5340
111	H0E1S0	0.01	64	3	0.1	1	0	100.log	2.2538	0.6802	0.6472	2.2538	0.6308	0.5956
58	H0E1S0	0.001	16	4	0.1	1	0	100.log	1.6819	0.6800	0.6696	2.7114	0.5848	0.5459
14	H0E1S0	0.01	32	4	0.2	1	0	100.log	3.1912	0.7008	0.6775	5.5733	0.5154	0.5099
40	H0E1S0	0.0001	64	4	0.2	1	0	100.log	2.2529	0.6600	0.6547	2.2531	0.5407	0.5666
11	H0E1S0	0.01	16	3	0.1	1	0	100.log	2.5650	0.5961	0.5543	2.8203	0.5346	0.5084
91	H0E1S0	0.01	32	4	0.2	0	0	100.log	3.0181	0.5329	0.4953	3.0778	0.5131	0.5184
85	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2516	0.6891	0.6225	2.2517	0.6131	0.5590
192	H0E1S0	0.0001	32	2	0.2	0	0	100.log	1.6819	0.6800	0.6696	2.7114	0.5848	0.5459
19	H0E1S0	0.01	32	4	0.1	0	0	100.log	3.6078	0.5744	0.5973	4.4382	0.4489	0.4499
