Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
27	H0E1S0	0.01	16	2	0.1	1	0	100.log	3.1875	0.5351	0.5887	3.3141	0.4937	0.4958
13	H0E1S0	0.01	64	2	0.1	1	0	100.log	3.2304	0.4798	0.4565	3.3497	0.4945	0.4671
116	H0E1S0	0.01	64	2	0.2	0	0	100.log	3.9344	0.5074	0.4975	3.3527	0.5433	0.5203
52	H0E1S0	0.01	64	2	0.2	0	0	100.log	1.5855	0.7500	0.6792	2.9042	0.4375	0.4964
113	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.9796	0.5725	0.5643	3.0355	0.5682	0.5821
24	H0E1S0	0.001	32	3	0.2	1	0	100.log	2.2408	0.5690	0.5630	2.2405	0.5117	0.5055
56	H0E1S0	0.01	32	3	0.2	0	0	100.log	2.1379	0.5588	0.5939	2.1499	0.5000	0.4999
93	H0E1S0	0.01	64	3	0.2	1	0	100.log	4.6546	0.6267	0.5960	6.4025	0.5377	0.5083
138	H0E1S0	0.01	64	3	0.1	0	0	100.log	3.0671	0.5441	0.6083	3.6330	0.4396	0.4544
63	H0E1S0	0.01	64	4	0.1	1	0	100.log	1.0537	0.9200	0.9429	2.7719	0.5400	0.5465
208	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.2539	0.7500	0.6667	2.2539	0.4844	0.5000
121	H0E1S0	0.001	32	4	0.2	0	0	100.log	1.8368	0.5347	0.5045	1.6630	0.6380	0.6030
196	H0E1S0	0.001	16	4	0.1	0	0	100.log	2.2487	0.9219	0.9519	2.2495	0.7285	0.7013
60	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.2445	0.7222	0.7940	2.2459	0.2500	0.3881
38	H0E1S0	0.01	32	2	0.2	0	0	100.log	2.5262	0.5625	0.6845	2.9171	0.4375	0.4932
106	H0E1S0	0.01	16	4	0.1	1	0	100.log	3.3023	0.4744	0.4781	3.1875	0.4720	0.4880
33	H0E1S0	0.01	16	3	0.1	1	0	100.log	3.0343	0.6205	0.5921	3.2222	0.5082	0.4925
125	H0E1S0	0.01	32	2	0.2	1	0	100.log	2.6178	0.6400	0.6162	2.2093	0.4450	0.4677
104	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.2514	0.6882	0.6515	2.2517	0.5906	0.5652
166	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.7699	0.5600	0.6676	3.5728	0.6446	0.6915
48	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.6870	0.5363	0.6428	2.8543	0.4433	0.4592
29	H0E1S0	0.01	64	2	0.1	1	0	100.log	3.0926	0.6198	0.6266	3.2793	0.5475	0.5456
75	H0E1S0	0.001	16	4	0.2	1	0	100.log	2.2447	0.5736	0.5511	2.2456	0.5258	0.5245
34	H0E1S0	0.01	32	3	0.2	1	0	100.log	3.2856	0.6743	0.6530	5.0184	0.5354	0.5392
123	H0E1S0	0.01	16	3	0.1	0	0	100.log	4.3036	0.4083	0.4546	2.7156	0.5873	0.5262
194	H0E1S0	0.001	16	3	0.1	1	0	100.log	2.2450	0.8750	0.9167	2.2360	0.6790	0.6305
68	H0E1S0	0.0001	64	3	0.1	1	0	100.log	2.2484	0.5595	0.5381	2.2486	0.5189	0.4975
202	H0E1S0	0.001	32	3	0.1	1	0	100.log	2.2003	1.0000	1.0000	2.1943	0.8000	0.7100
178	H0E1S0	0.001	32	4	0.2	0	0	100.log	2.2530	0.4297	0.5287	2.2518	0.5264	0.5237
36	H0E1S0	0.01	32	2	0.1	1	0	100.log	4.6390	0.5164	0.4898	3.8719	0.5306	0.5122
103	H0E1S0	0.0001	32	2	0.2	0	0	100.log	2.2001	1.0000	1.0000	2.2236	0.6000	0.6867
200	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2341	0.6281	0.6216	2.2404	0.4253	0.4455
184	H0E1S0	0.01	64	4	0.1	0	0	100.log	0.8821	0.9200	0.9267	2.8081	0.4700	0.4811
43	H0E1S0	0.01	32	2	0.2	0	0	100.log	1.9423	0.6572	0.6126	2.7882	0.5010	0.5203
101	H0E1S0	0.01	16	2	0.2	0	0	100.log	3.1382	0.4640	0.5256	2.2992	0.6200	0.6160
162	H0E1S0	0.01	64	3	0.1	0	0	100.log	2.2536	1.0000	1.0000	2.2538	0.6400	0.7533
108	H0E1S0	0.0001	64	2	0.2	0	0	100.log	2.1713	0.6333	0.5580	2.1544	0.7226	0.6888
180	H0E1S0	0.01	64	3	0.2	1	0	100.log	5.2116	0.5000	0.5121	4.6380	0.4500	0.4699
141	H0E1S0	0.01	16	4	0.2	1	0	100.log	1.9543	0.5390	0.4930	2.5717	0.4644	0.4718
92	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.2525	0.5233	0.4930	2.2523	0.5908	0.5575
149	H0E1S0	0.01	32	3	0.2	1	0	100.log	1.0265	0.8750	0.8875	3.1096	0.4321	0.4576
147	H0E1S0	0.0001	16	3	0.2	0	0	100.log	2.2535	0.5459	0.5012	2.2535	0.4720	0.4612
126	H0E1S0	0.0001	32	3	0.1	0	0	100.log	2.2519	1.0000	1.0000	2.2530	0.6800	0.7333
163	H0E1S0	0.01	32	3	0.2	0	0	100.log	0.8747	0.8980	0.9405	3.3560	0.4178	0.4897
203	H0E1S0	0.01	64	2	0.2	1	0	100.log	1.9066	0.7314	0.7869	1.9695	0.7459	0.6555
140	H0E1S0	0.01	32	2	0.1	1	0	100.log	3.5822	0.5408	0.5224	3.1062	0.5430	0.5088
12	H0E1S0	0.01	32	3	0.1	0	0	100.log	3.7051	0.6205	0.5753	4.6348	0.5580	0.5537
159	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.1127	0.5460	0.5252	2.1874	0.6056	0.6552
76	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.0698	0.7686	0.8017	2.4971	0.5577	0.5274
65	H0E1S0	0.0001	16	2	0.2	0	0	100.log	2.2327	0.5290	0.5048	2.2349	0.5273	0.5061
