Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
138	H0E1S0	0.01	64	2	0.1	0	0	100.log	3.1009	0.5409	0.5273	3.6835	0.4244	0.4303
63	H0E1S0	0.01	64	2	0.1	0	0	100.log	1.3213	0.8800	0.9250	4.3673	0.5000	0.5313
208	H0E1S0	0.001	32	4	0.2	1	0	100.log	2.2539	0.7500	0.6667	2.2539	0.4375	0.4712
121	H0E1S0	0.001	16	4	0.1	0	0	100.log	2.2539	0.5278	0.5145	2.2539	0.5851	0.5509
196	H0E1S0	0.01	64	4	0.1	0	0	100.log	2.2508	1.0000	1.0000	2.2509	0.6875	0.8125
60	H0E1S0	0.01	64	2	0.1	0	0	100.log	3.7229	0.7500	0.7958	6.1508	0.3194	0.4152
38	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.5169	0.4375	0.6179	2.5211	0.4688	0.5034
106	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.7178	0.4697	0.4686	2.3888	0.4998	0.5038
33	H0E1S0	0.01	64	2	0.2	0	0	100.log	3.8634	0.6140	0.5930	4.0876	0.5046	0.4873
125	H0E1S0	0.001	64	4	0.2	0	0	100.log	2.2535	0.3400	0.4800	2.2533	0.4700	0.4781
104	H0E1S0	0.0001	16	2	0.2	1	0	100.log	2.2422	0.6905	0.6659	2.2439	0.5837	0.5685
166	H0E1S0	0.01	64	2	0.1	0	0	100.log	3.4012	0.5600	0.7143	1.1308	0.8430	0.8088
48	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.2058	0.5986	0.6815	3.1624	0.3819	0.4432
29	H0E1S0	0.01	16	4	0.1	0	0	100.log	3.0631	0.5270	0.5497	2.9934	0.4999	0.5052
75	H0E1S0	0.01	16	4	0.1	1	0	100.log	3.3241	0.5591	0.5749	3.5868	0.5165	0.5154
34	H0E1S0	0.01	32	3	0.2	0	0	100.log	2.8928	0.6670	0.6533	4.7954	0.5205	0.5397
123	H0E1S0	0.01	64	3	0.1	1	0	100.log	8.9438	0.3964	0.4461	4.7528	0.5592	0.5103
194	H0E1S0	0.01	64	4	0.2	1	0	100.log	1.7248	0.7500	0.7708	2.3848	0.5988	0.5547
68	H0E1S0	0.01	64	3	0.2	1	0	100.log	4.2109	0.5541	0.5779	4.2644	0.5456	0.5315
202	H0E1S0	0.001	32	3	0.1	1	0	100.log	2.2506	1.0000	1.0000	2.2515	0.6800	0.6544
178	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2539	0.4219	0.4676	2.2539	0.6240	0.5727
36	H0E1S0	0.001	64	2	0.1	1	0	100.log	2.0838	0.4775	0.4873	2.1153	0.4705	0.4618
103	H0E1S0	0.0001	32	2	0.2	0	0	100.log	2.2465	1.0000	1.0000	2.2496	0.7600	0.8083
200	H0E1S0	0.001	64	2	0.1	0	0	100.log	1.9653	0.5702	0.5509	2.0775	0.4197	0.4485
184	H0E1S0	0.01	64	2	0.1	1	0	100.log	1.1025	0.8800	0.8767	2.3773	0.4800	0.4830
43	H0E1S0	0.001	64	4	0.2	0	0	100.log	1.8916	0.6446	0.6131	2.0273	0.4750	0.4809
101	H0E1S0	0.01	64	2	0.1	1	0	100.log	4.0581	0.4945	0.5669	2.2144	0.6101	0.6274
162	H0E1S0	0.01	64	3	0.1	0	0	100.log	2.2538	1.0000	1.0000	2.2538	0.8000	0.7962
108	H0E1S0	0.01	32	3	0.1	0	0	100.log	2.4233	0.5974	0.5599	2.3252	0.6418	0.5954
180	H0E1S0	0.01	64	3	0.2	1	0	100.log	4.4328	0.5000	0.5121	4.3099	0.4500	0.4875
141	H0E1S0	0.001	16	3	0.1	1	0	100.log	2.1020	0.5289	0.4939	2.6519	0.4549	0.4687
92	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.2157	0.5254	0.4984	2.2098	0.5596	0.5373
149	H0E1S0	0.001	16	4	0.1	0	0	100.log	2.2534	1.0000	1.0000	2.2506	0.4321	0.4670
147	H0E1S0	0.0001	32	4	0.1	1	0	100.log	2.2538	0.5631	0.5552	2.2538	0.5161	0.5190
126	H0E1S0	0.0001	16	2	0.1	1	0	100.log	2.2516	1.0000	1.0000	2.2533	0.5200	0.7200
163	H0E1S0	0.001	64	4	0.2	1	0	100.log	1.4065	0.8980	0.9405	3.7487	0.3333	0.4365
203	H0E1S0	0.01	64	2	0.1	0	0	100.log	2.6658	0.6901	0.7280	2.4511	0.6880	0.6054
140	H0E1S0	0.01	32	2	0.2	0	0	100.log	4.1260	0.5340	0.5407	3.6422	0.5256	0.5270
12	H0E1S0	0.01	16	2	0.2	1	0	100.log	3.2633	0.6017	0.5659	3.7987	0.5635	0.5622
159	H0E1S0	0.01	16	3	0.2	1	0	100.log	2.4215	0.4966	0.5404	2.4960	0.5473	0.6143
76	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.9318	0.5620	0.7209	3.3169	0.3819	0.4593
65	H0E1S0	0.01	64	4	0.2	1	0	100.log	6.1697	0.4947	0.4978	6.4087	0.5641	0.5593
23	H0E1S0	0.01	64	4	0.1	1	0	100.log	1.5874	0.7292	0.6691	2.5920	0.4832	0.4680
