Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
59	H0E3S3	0.0001	32	2	0.2	1	2	99.log	0.9779	0.8750	0.8333	1.7355	0.6466	0.5838
43	H0E3S3	0.001	16	3	0.2	1	2	99.log	1.1606	0.7917	0.8000	1.6429	0.6389	0.6435
66	H0E3S3	0.001	16	2	0.1	1	0.5	99.log	0.9320	0.8750	0.8333	1.5985	0.6250	0.5935
53	H0E3S3	0.0001	16	2	0.1	1	0.5	99.log	1.1330	0.8000	0.8000	2.0207	0.3378	0.5069
82	H0E3S3	0.001	64	3	0.1	0	0.5	99.log	0.8735	0.8750	0.8333	1.6402	0.3958	0.6254
128	H0E3S3	0.0001	16	2	0.2	1	1	99.log	0.8856	0.8750	0.8333	1.5807	0.3958	0.6203
178	H0E2S2	0.001	32	3	0.1	1	2	102.log	1.0571	0.8578	0.8587	2.2887	0.5661	0.5383
55	H0E3S3	0.001	32	3	0.1	1	1	99.log	0.8865	0.8750	0.8333	1.6074	0.4097	0.6290
214	H0E3S3	0.0001	32	3	0.2	1	0.5	99.log	0.9593	0.8750	0.8333	1.8053	0.6435	0.5808
191	H0E3S3	0.001	64	4	0.2	1	2	99.log	0.8976	0.8750	0.8333	1.4893	0.6597	0.7538
30	H0E3S3	0.001	32	4	0.2	1	0.5	99.log	0.8600	0.8750	0.8333	1.9834	0.4892	0.5137
140	H0E3S3	0.01	16	4	0.1	1	2	99.log	0.8743	0.8750	0.8333	1.6512	0.3958	0.6254
153	H0E3S2	0.0001	32	2	0.2	1	1	102.log	0.9509	0.8750	0.8333	1.7410	0.5463	0.5199
226	H0E0S3	0.001	64	2	0.2	1	2	102.log	0.8592	0.8750	0.8333	1.5648	0.6667	0.6462
143	H0E3S3	0.01	64	4	0.1	0	1	99.log	0.8705	0.8750	0.8333	1.4109	0.7431	0.7086
122	H0E3S3	0.0001	16	2	0.1	1	2	99.log	0.8265	0.8750	0.8333	1.6795	0.7006	0.6630
224	H0E3S3	0.0001	64	2	0.2	1	1	99.log	0.7817	0.8750	0.8333	1.6355	0.6574	0.6382
189	H0E3S3	0.001	64	3	0.2	1	1	99.log	0.8507	0.8750	0.8333	1.6703	0.5833	0.6115
197	H0E3S3	0.001	64	3	0.1	1	1	99.log	1.0459	0.7956	0.8181	2.4645	0.5244	0.5168
209	H0E3S3	0.01	16	3	0.2	1	0.5	99.log	1.2157	0.7917	0.8000	2.4396	0.3457	0.4394
193	H0E2S3	0.0001	64	4	0.1	1	2	103.log	0.8737	0.8750	0.8333	1.3808	0.7006	0.6630
167	H0E3S3	0.0001	64	3	0.2	1	2	99.log	0.8808	0.8750	0.8333	1.7227	0.6281	0.5646
89	H0E3S2	0.001	32	4	0.1	1	1	102.log	0.8673	0.8750	0.8333	2.4013	0.6111	0.5570
110	H0E2S3	0.0001	64	2	0.1	1	0.5	103.log	1.1551	0.7917	0.8000	1.6173	0.3958	0.6272
234	H0E3S3	0.001	64	2	0.1	1	1	99.log	0.9657	0.8750	0.8333	1.8431	0.4877	0.4897
12	H0E3S3	0.01	32	3	0.1	1	1	99.log	0.8522	0.8750	0.8333	1.8971	0.4900	0.5125
